districtcode,city_geocode,city,district_geocode,district,lon,lat,sta_fc,sta_rt,province,fc_lon,fc_lat,rt_lon,rt_lat
140405,140400,长治市,140405,屯留,112.892741,36.314072,53879,53879,山西省,112.8833,36.3167,112.8833,36.3167
140406,140400,长治市,140406,潞城,113.223245,36.332233,53880,53880,山西省,113.2333,36.3333,113.2333,36.3333
140423,140400,长治市,140423,襄垣,113.050094,36.532854,53884,53884,山西省,113.0333,36.5,113.0333,36.5
140425,140400,长治市,140425,平顺,113.438791,36.200202,53888,53888,山西省,113.4333,36.2,113.4333,36.2
140426,140400,长治市,140426,黎城,113.387366,36.502971,53878,53878,山西省,113.3667,36.5,113.3667,36.5
140427,140400,长治市,140427,壶关,113.206138,36.110938,53885,53885,山西省,113.2,36.1167,113.2,36.1167
140428,140400,长治市,140428,长子,112.884656,36.119484,53873,53873,山西省,112.8667,36.1,112.8667,36.1
140429,140400,长治市,140429,武乡,112.8653,36.834315,53871,53871,山西省,112.8667,36.85,112.8667,36.85
140430,140400,长治市,140430,沁县,112.70138,36.757123,53872,53872,山西省,112.6833,36.7667,112.6833,36.7667
140431,140400,长治市,140431,沁源,112.340878,36.500777,53875,53875,山西省,112.3333,36.5167,112.3333,36.5167
140500,140500,晋城市,140500,晋城,112.851274,35.497553,53976,53976,山西省,112.8667,35.5,112.8667,35.5
140502,140500,晋城市,140502,城区,112.8514,35.4976,53976,53976,山西省,112.8667,35.5,112.8667,35.5
140521,140500,晋城市,140521,沁水,112.187213,35.689472,53970,53970,山西省,112.2,35.6833,112.2,35.6833
140522,140500,晋城市,140522,阳城,112.422014,35.482177,53975,53975,山西省,112.4167,35.4833,112.4167,35.4833
140524,140500,晋城市,140524,陵川,113.278877,35.775614,53981,53981,山西省,113.2667,35.7667,113.2667,35.7667
140525,140500,晋城市,140525,泽州,112.899137,35.617221,53976,53976,山西省,112.8667,35.5,112.8667,35.5
140581,140500,晋城市,140581,高平,112.930691,35.791355,53973,53973,山西省,112.95,35.7833,112.95,35.7833
140600,140600,朔州市,140600,朔州,112.433387,39.331261,53578,53578,山西省,112.4333,39.3667,112.4333,39.3667
140602,140600,朔州市,140602,朔城,112.428676,39.324525,53578,53578,山西省,112.4333,39.3667,112.4333,39.3667
140603,140600,朔州市,140603,平鲁,112.295227,39.515603,53574,53574,山西省,112.2667,39.5167,112.2667,39.5167
140621,140600,朔州市,140621,山阴,112.816396,39.52677,53576,53576,山西省,112.8167,39.5167,112.8167,39.5167
140622,140600,朔州市,140622,应县,113.187505,39.559187,53584,53584,山西省,113.1667,39.5667,113.1667,39.5667
140623,140600,朔州市,140623,右玉,112.465588,39.988812,53478,53478,山西省,112.4667,40,112.4667,40
140681,140600,朔州市,140681,怀仁,113.100512,39.82079,53580,53580,山西省,113.1,39.8333,113.1,39.8333
140700,140700,晋中市,140700,晋中,112.736465,37.696495,53776,53776,山西省,112.7833,37.7,112.7833,37.7
140702,140700,晋中市,140702,榆次,112.740056,37.6976,53776,53776,山西省,112.7833,37.7,112.7833,37.7
140721,140700,晋中市,140721,榆社,112.973521,37.069019,53787,53787,山西省,112.9833,37.0667,112.9833,37.0667
140722,140700,晋中市,140722,左权,113.377834,37.079672,53786,53786,山西省,113.3333,37.0833,113.3333,37.0833
140723,140700,晋中市,140723,和顺,113.572919,37.327027,53788,53788,山西省,113.5667,37.3333,113.5667,37.3333
140724,140700,晋中市,140724,昔阳,113.706166,37.60437,53783,53783,山西省,113.7208,37.6025,113.7208,37.6025
140725,140700,晋中市,140725,寿阳,113.177708,37.891136,53780,53780,山西省,113.1519,37.9081,113.1519,37.9081
140726,140700,晋中市,140726,太谷,112.554103,37.424595,53775,53775,山西省,112.5933,37.4233,112.5933,37.4233
140727,140700,晋中市,140727,祁县,112.330532,37.358739,53770,53770,山西省,112.35,37.35,112.35,37.35
140728,140700,晋中市,140728,平遥,112.174059,37.195474,53778,53778,山西省,112.2278,37.1742,112.2278,37.1742
140729,140700,晋中市,140729,灵石,111.772759,36.847469,53862,53862,山西省,111.8,36.85,111.8,36.85
140781,140700,晋中市,140781,介休,111.913857,37.027616,53863,53863,山西省,111.945,37.0628,111.945,37.0628
140800,140800,运城市,140800,运城,111.003957,35.022778,53959,53959,山西省,111.0667,35.1197,111.0667,35.1197
140802,140800,运城市,140802,盐湖,111.000627,35.025643,53959,53959,山西省,111.0667,35.1197,111.0667,35.1197
140821,140800,运城市,140821,临猗,110.77493,35.141883,53958,53958,山西省,110.7833,35.1667,110.7833,35.1667
140822,140800,运城市,140822,万荣,110.843561,35.417042,53956,53956,山西省,110.85,35.4167,110.85,35.4167
140823,140800,运城市,140823,闻喜,111.220306,35.353839,53967,53967,山西省,111.2,35.3333,111.2,35.3333
140824,140800,运城市,140824,稷山,110.978996,35.600412,53954,53954,山西省,110.9717,35.6172,110.9717,35.6172
140825,140800,运城市,140825,新绛,111.225205,35.613697,53964,53964,山西省,111.2081,35.6208,111.2081,35.6208
140826,140800,运城市,140826,绛县,111.576182,35.49045,53965,53965,山西省,111.5667,35.5,111.5667,35.5
140827,140800,运城市,140827,垣曲,111.67099,35.298293,53968,53968,山西省,111.6667,35.2833,111.6667,35.2833
140828,140800,运城市,140828,夏县,111.223174,35.140441,57060,57060,山西省,111.2167,35.15,111.2167,35.15
140829,140800,运城市,140829,平陆,111.212377,34.837256,57061,57061,山西省,111.2,34.85,111.2,34.85
140830,140800,运城市,140830,芮城,110.69114,34.694769,57053,57053,山西省,110.7167,34.7,110.7167,34.7
140881,140800,运城市,140881,永济,110.447984,34.865125,57052,57052,山西省,110.45,34.8833,110.45,34.8833
140882,140800,运城市,140882,河津,110.710268,35.59715,53957,53957,山西省,110.7167,35.6167,110.7167,35.6167
140900,140900,忻州市,140900,忻州,112.733538,38.41769,53674,53674,山西省,112.7,38.4,112.7,38.4
140902,140900,忻州市,140902,忻府,112.734112,38.417743,53674,53674,山西省,112.7,38.4,112.7,38.4
140921,140900,忻州市,140921,定襄,112.963231,38.484948,53676,53676,山西省,112.9833,38.5,112.9833,38.5
140922,140900,忻州市,140922,五台,113.259012,38.725711,53681,53681,山西省,113.3667,38.8333,113.3667,38.8333
140923,140900,忻州市,140923,代县,112.962519,39.065138,53579,53579,山西省,112.9167,39.05,112.9167,39.05
140924,140900,忻州市,140924,繁峙,113.267707,39.188104,53585,53585,山西省,113.2667,39.1667,113.2667,39.1667
140925,140900,忻州市,140925,宁武,112.307936,39.001718,53577,53577,山西省,112.3,39,112.3,39
140926,140900,忻州市,140926,静乐,111.940231,38.355947,53666,53666,山西省,111.9333,38.3667,111.9333,38.3667
140927,140900,忻州市,140927,神池,112.200438,39.088467,53575,53575,山西省,112.2,39.1,112.2,39.1
140928,140900,忻州市,140928,五寨,111.841015,38.912761,53663,53663,山西省,111.8167,38.9333,111.8167,38.9333
140929,140900,忻州市,140929,岢岚,111.56981,38.705625,53662,53662,山西省,111.5667,38.7,111.5667,38.7
140930,140900,忻州市,140930,河曲,111.146609,39.381895,53564,53564,山西省,111.2167,39.3667,111.2167,39.3667
140931,140900,忻州市,140931,保德,111.085688,39.022576,53660,53660,山西省,111.0833,39.0167,111.0833,39.0167
140932,140900,忻州市,140932,偏关,111.500477,39.442153,53565,53565,山西省,111.5,39.4333,111.5,39.4333
140981,140900,忻州市,140981,原平,112.713132,38.729186,53673,53673,山西省,112.7167,38.7333,112.7167,38.7333
141000,141000,临汾市,141000,临汾,111.517973,36.08415,53868,53868,山西省,111.5,36.0667,111.5,36.0667
141002,141000,临汾市,141002,尧都,111.522945,36.080366,53868,53868,山西省,111.5,36.0667,111.5,36.0667
141021,141000,临汾市,141021,曲沃,111.475529,35.641387,53961,53961,山西省,111.4864,35.6456,111.4864,35.6456
141022,141000,临汾市,141022,翼城,111.713508,35.738621,53962,53962,山西省,111.7,35.7333,111.7,35.7333
141023,141000,临汾市,141023,襄汾,111.442932,35.876139,53861,53861,山西省,111.3833,35.9,111.3833,35.9
141024,141000,临汾市,141024,洪洞,111.673692,36.255742,53866,53866,山西省,111.6667,36.2333,111.6667,36.2333
141025,141000,临汾市,141025,古县,111.920207,36.26855,53874,53874,山西省,111.9,36.25,111.9,36.25
141026,141000,临汾市,141026,安泽,112.251372,36.146032,53877,53877,山西省,112.25,36.1667,112.25,36.1667
141027,141000,临汾市,141027,浮山,111.850039,35.971359,53966,53966,山西省,111.8333,35.9833,111.8333,35.9833
141028,141000,临汾市,141028,吉县,110.682853,36.099355,53859,53859,山西省,110.6667,36.0833,110.6667,36.0833
141029,141000,临汾市,141029,乡宁,110.857365,35.975402,53953,53953,山西省,110.8561,35.9508,110.8561,35.9508
141030,141000,临汾市,141030,大宁,110.751283,36.46383,53856,53856,山西省,110.75,36.4667,110.75,36.4667
141031,141000,临汾市,141031,隰县,110.935809,36.692675,53853,53853,山西省,110.95,36.7,110.95,36.7
141032,141000,临汾市,141032,永和,110.631276,36.760614,53852,53852,山西省,110.6333,36.7667,110.6333,36.7667
141033,141000,临汾市,141033,蒲县,111.09733,36.411682,53864,53864,山西省,111.1,36.4,111.1,36.4
141034,141000,临汾市,141034,汾西,111.563021,36.653368,53865,53865,山西省,111.5561,36.6553,111.5561,36.6553
141081,141000,临汾市,141081,侯马,111.371272,35.620302,53963,53963,山西省,111.3667,35.65,111.3667,35.65
141082,141000,临汾市,141082,霍州,111.723103,36.57202,53869,53869,山西省,111.7,36.5833,111.7,36.5833
141100,141100,吕梁市,141100,吕梁,111.134335,37.524366,53764,53764,山西省,111.1167,37.5,111.1167,37.5
141102,141100,吕梁市,141102,离石,111.134462,37.524037,53764,53764,山西省,111.1167,37.5,111.1167,37.5
141121,141100,吕梁市,141121,文水,112.032595,37.436314,53771,53771,山西省,112.05,37.4167,112.05,37.4167
141122,141100,吕梁市,141122,交城,112.159154,37.555155,53777,53777,山西省,112.15,37.5167,112.15,37.5167
141123,141100,吕梁市,141123,兴县,111.124816,38.464136,53664,53664,山西省,111.1333,38.4667,111.1333,38.4667
141124,141100,吕梁市,141124,临县,110.995963,37.960806,53659,53659,山西省,111,37.9667,111,37.9667
141125,141100,吕梁市,141125,柳林,110.89613,37.431664,53753,53753,山西省,110.8833,37.4333,110.8833,37.4333
141126,141100,吕梁市,141126,石楼,110.837119,36.999426,53759,53759,山西省,110.8333,37,110.8333,37
141127,141100,吕梁市,141127,岚县,111.671555,38.278654,53665,53665,山西省,111.6333,38.2833,111.6333,38.2833
141128,141100,吕梁市,141128,方山,111.238885,37.892632,53760,53760,山西省,111.2333,37.8833,111.2333,37.8833
141129,141100,吕梁市,141129,中阳,111.193319,37.342054,53767,53767,山西省,111.1833,37.3333,111.1833,37.3333
141130,141100,吕梁市,141130,交口,111.183188,36.983068,53860,53860,山西省,111.1667,36.9833,111.1667,36.9833
141181,141100,吕梁市,141181,孝义,111.781568,37.144474,53768,53768,山西省,111.75,37.15,111.75,37.15
141182,141100,吕梁市,141182,汾阳,111.785273,37.267742,53769,53769,山西省,111.7833,37.25,111.7833,37.25
150100,150100,呼和浩特市,150100,呼和浩特,111.670801,40.818311,53463,53463,内蒙古自治区,111.5714,40.8558,111.5714,40.8558
150102,150100,呼和浩特市,150102,新城区,111.685964,40.826225,53463,53463,内蒙古自治区,111.5714,40.8558,111.5714,40.8558
150103,150100,呼和浩特市,150103,回民区,111.662162,40.815149,53463,53463,内蒙古自治区,111.5714,40.8558,111.5714,40.8558
150104,150100,呼和浩特市,150104,玉泉区,111.66543,40.799421,53463,53463,内蒙古自治区,111.5714,40.8558,111.5714,40.8558
150105,150100,呼和浩特市,150105,赛罕区,111.698463,40.807834,53466,53466,内蒙古自治区,111.7,40.75,111.7,40.75
150121,150100,呼和浩特市,150121,土左旗,111.09,40.41,53464,53464,内蒙古自治区,111.1667,40.7167,111.1667,40.7167
150122,150100,呼和浩特市,150122,托克托,111.11,40.16,53467,53467,内蒙古自治区,111.2514,40.2514,111.2514,40.2514
150123,150100,呼和浩特市,150123,和林格尔,111.824143,40.380288,53469,53469,内蒙古自治区,111.8189,40.3992,111.8189,40.3992
150124,150100,呼和浩特市,150124,清水河,111.67222,39.912479,53562,53562,内蒙古自治区,111.6594,39.9225,111.6594,39.9225
150125,150100,呼和浩特市,150125,武川,111.456563,41.094483,53368,53368,内蒙古自治区,111.4608,41.0761,111.4608,41.0761
150200,150200,包头市,150200,包头,109.840405,40.658168,53446,53446,内蒙古自治区,109.8808,40.5294,109.8808,40.5294
150202,150200,包头市,150202,东河区,110.026895,40.587056,53455,53455,内蒙古自治区,110.5333,40.55,110.5333,40.55
150203,150200,包头市,150203,昆都仑区,109.822932,40.661345,53446,53446,内蒙古自治区,109.8808,40.5294,109.8808,40.5294
150204,150200,包头市,150204,青山区,109.880049,40.668558,53446,53446,内蒙古自治区,109.8808,40.5294,109.8808,40.5294
150205,150200,包头市,150205,石拐区,110.272565,40.672094,53455,53455,内蒙古自治区,110.5333,40.55,110.5333,40.55
150206,150200,包头市,150206,白云鄂博,109.97016,41.769246,53343,53343,内蒙古自治区,109.9667,41.7667,109.9667,41.7667
150207,150200,包头市,150207,九原区,109.968122,40.600581,53457,53457,内蒙古自治区,110.0333,40.4,110.0333,40.4
150221,150200,包头市,150221,土右旗,110.32,40.33,53455,53455,内蒙古自治区,110.5333,40.55,110.5333,40.55
150222,150200,包头市,150222,固阳,110.063421,41.030004,53357,53357,内蒙古自治区,110.1,41.0333,110.1,41.0333
150223,150200,包头市,150223,达茂旗,110.26,41.42,53352,53352,内蒙古自治区,110.4333,41.7,110.4333,41.7
150300,150300,乌海市,150300,乌海,106.825563,39.673734,53512,53512,内蒙古自治区,106.8,39.8,106.8,39.8
150302,150300,乌海市,150302,海勃湾区,106.817762,39.673527,53512,53512,内蒙古自治区,106.8,39.8,106.8,39.8
150303,150300,乌海市,150303,海南区,106.884789,39.44153,53512,53512,内蒙古自治区,106.8,39.8,106.8,39.8
150304,150300,乌海市,150304,乌达,106.722711,39.502288,53512,53512,内蒙古自治区,106.8,39.8,106.8,39.8
150400,150400,赤峰市,150400,赤峰,118.956806,42.275317,54218,54218,内蒙古自治区,118.8344,42.3075,118.8344,42.3075
150402,150400,赤峰市,150402,红山,118.961087,42.269732,54218,54218,内蒙古自治区,118.8344,42.3075,118.8344,42.3075
150403,150400,赤峰市,150403,元宝山,119.289877,42.041168,54218,54218,内蒙古自治区,118.8344,42.3075,118.8344,42.3075
150404,150400,赤峰市,150404,松山,118.938958,42.281046,54218,54218,内蒙古自治区,118.8344,42.3075,118.8344,42.3075
150421,150400,赤峰市,150421,阿鲁旗,120.03,43.53,54122,54122,内蒙古自治区,120.0303,43.8617,120.0303,43.8617
150422,150400,赤峰市,150422,巴林左旗,119.391737,43.980715,54027,54027,内蒙古自治区,119.3175,43.9581,119.3175,43.9581
150423,150400,赤峰市,150423,巴林右旗,118.678347,43.528963,54113,54113,内蒙古自治区,118.6333,43.5333,118.6333,43.5333
150424,150400,赤峰市,150424,林西,118.05775,43.605326,54115,54115,内蒙古自治区,118.0283,43.6339,118.0283,43.6339
150425,150400,赤峰市,150425,克什克腾旗,117.542465,43.256233,54117,54117,内蒙古自治区,117.5333,43.25,117.5333,43.25
150426,150400,赤峰市,150426,翁牛特旗,119.022619,42.937128,54213,54213,内蒙古自治区,119.0167,42.9333,119.0167,42.9333
150428,150400,赤峰市,150428,喀喇沁旗,118.708572,41.92778,54313,54313,内蒙古自治区,118.7,41.9333,118.7,41.9333
150429,150400,赤峰市,150429,宁城,119.339242,41.598692,54320,54320,内蒙古自治区,119.3,41.6,119.3,41.6
150430,150400,赤峰市,150430,敖汉旗,119.906486,42.287012,54225,54225,内蒙古自治区,119.9436,42.2939,119.9436,42.2939
150500,150500,通辽市,150500,通辽,122.263119,43.617429,54135,54135,内蒙古自治区,122.2667,43.6,122.2667,43.6
150502,150500,通辽市,150502,科尔沁区,121.472818,45.059645,54135,54135,内蒙古自治区,122.2667,43.6,122.2667,43.6
150521,150500,通辽市,150521,科左中旗,123.18,44.08,54047,54047,内蒙古自治区,123.2833,44.1333,123.2833,44.1333
150522,150500,通辽市,150522,科左后旗,122.21,42.58,54231,54231,内蒙古自治区,122.3667,42.9167,122.3667,42.9167
150523,150500,通辽市,150523,开鲁,121.308797,43.602432,54134,54134,内蒙古自治区,121.2833,43.6,121.2833,43.6
150524,150500,通辽市,150524,库伦旗,121.774886,42.734692,54234,54234,内蒙古自治区,121.75,42.7333,121.75,42.7333
150525,150500,通辽市,150525,奈曼旗,120.662543,42.84685,54223,54223,内蒙古自治区,120.65,42.85,120.65,42.85
150526,150500,通辽市,150526,扎鲁特旗,120.905275,44.555294,54026,54026,内蒙古自治区,120.9,44.5667,120.9,44.5667
150581,150500,通辽市,150581,霍林郭勒,119.657862,45.532361,50924,50924,内蒙古自治区,119.65,45.5497,119.65,45.5497
150600,150600,鄂尔多斯市,150600,鄂尔多斯,109.99029,39.817179,53543,53543,内蒙古自治区,110.0122,39.8153,110.0122,39.8153
150602,150600,鄂尔多斯市,150602,东胜,109.98945,39.81788,53543,53543,内蒙古自治区,110.0122,39.8153,110.0122,39.8153
150603,150600,鄂尔多斯市,150603,康巴什,109.868118,39.615711,53543,53543,内蒙古自治区,110.0122,39.8153,110.0122,39.8153
150621,150600,鄂尔多斯市,150621,达拉特旗,110.040281,40.404076,53457,53457,内蒙古自治区,110.0333,40.4,110.0333,40.4
150622,150600,鄂尔多斯市,150622,准格尔旗,111.238332,39.865221,53553,53553,内蒙古自治区,111.2167,39.8667,111.2167,39.8667
